 894070 zhining   20   0 4800464  57124  22172 D  64.7   0.1   0:00.12 db_bench
 894070 zhining   20   0   10.5g 273440  23480 D   0.0   0.4   0:00.60 db_bench
 894070 zhining   20   0   10.5g 273440  23480 D   0.0   0.4   0:00.60 db_bench
 894070 zhining   20   0   10.5g 273440  23480 D   0.0   0.4   0:00.60 db_bench
 894070 zhining   20   0   10.5g 273440  23480 D   0.0   0.4   0:00.60 db_bench
 894070 zhining   20   0   10.5g 273440  23480 D   0.0   0.4   0:00.60 db_bench
 894070 zhining   20   0   12.5g 352388  24060 S 117.6   0.5   0:01.08 db_bench
 894070 zhining   20   0   12.8g 456112  83320 S 170.6   0.7   0:02.92 db_bench
 894070 zhining   20   0   13.1g   1.0g 668956 S 188.2   1.6   0:04.82 db_bench
 894070 zhining   20   0   13.1g   1.3g 975696 S 164.7   2.1   0:06.66 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 194.1   2.2   0:08.57 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 194.1   2.2   0:10.83 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:12.92 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:14.21 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:15.51 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  94.4   2.2   0:16.93 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:18.13 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:19.37 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:20.60 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 147.1   2.2   0:21.79 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 164.7   2.2   0:24.03 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:25.47 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:26.71 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:27.98 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:29.33 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  94.4   2.2   0:30.55 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:31.77 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  88.2   2.2   0:32.96 db_bench
 894070 zhining   20   0   13.1g   1.3g 983.6m S 194.1   2.1   0:34.63 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:36.42 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:37.71 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 166.7   2.2   0:39.42 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 158.8   2.2   0:41.74 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 170.6   2.2   0:44.04 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 111.8   2.2   0:45.53 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:46.84 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:48.25 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 200.0   2.2   0:49.71 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 152.9   2.2   0:51.93 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:52.91 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 111.8   2.2   0:54.19 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 170.6   2.2   0:55.58 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   0:56.83 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   0:58.04 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 111.8   2.2   0:59.30 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  64.7   2.2   1:00.45 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 217.6   2.2   1:02.30 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  76.5   2.2   1:03.44 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  70.6   2.2   1:04.47 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 217.6   2.2   1:06.38 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 194.1   2.2   1:08.56 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  94.4   2.2   1:10.75 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   1:12.03 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.2   1:13.30 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 135.3   2.2   1:14.76 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 176.5   2.2   1:16.19 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   1:17.93 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.2   1:19.20 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  58.8   2.2   1:20.33 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 168.8   2.2   1:22.25 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.3   1:24.08 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 111.8   2.3   1:25.35 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  82.4   2.3   1:26.58 db_bench
 894070 zhining   20   0   13.1g   1.2g 830404 S 223.5   1.9   1:28.42 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  88.2   2.3   1:29.60 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.3   1:30.88 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 111.8   2.3   1:32.18 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.3   1:33.49 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  58.8   2.3   1:34.22 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 211.8   2.3   1:36.50 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 100.0   2.3   1:37.70 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 105.9   2.3   1:38.94 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 183.3   2.3   1:40.38 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  55.6   2.3   1:41.99 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  58.8   2.3   1:42.56 db_bench
 894070 zhining   20   0   13.1g   1.2g 846656 S  38.9   2.0   1:43.23 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  41.2   2.3   1:43.95 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  94.1   2.3   1:44.94 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  94.1   2.3   1:46.08 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 164.7   2.3   1:47.12 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  64.7   2.3   1:49.10 db_bench
 894070 zhining   20   0   13.1g   1.3g 911332 S  29.4   2.1   1:49.63 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  41.2   2.3   1:50.22 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  64.7   2.3   1:50.77 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  52.9   2.3   1:51.23 db_bench
 894070 zhining   20   0   13.1g   1.4g 976.7m S  22.2   2.2   1:51.70 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S 129.4   2.3   1:52.35 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  70.6   2.3   1:54.38 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  58.8   2.3   1:55.27 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  70.6   2.3   1:56.17 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  70.6   2.3   1:57.01 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  81.2   2.3   1:57.94 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  64.7   2.3   1:58.83 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  64.7   2.3   1:59.75 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  82.4   2.3   2:00.65 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  82.4   2.3   2:01.57 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  94.1   2.3   2:02.45 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  82.4   2.3   2:03.58 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  82.4   2.3   2:04.24 db_bench
 894070 zhining   20   0   13.1g   1.3g 925740 S  22.2   2.1   2:04.98 db_bench
 894070 zhining   20   0   13.1g   1.2g 813748 S  82.4   1.9   2:05.88 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  76.5   2.3   2:06.52 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  82.4   2.3   2:07.17 db_bench
 894070 zhining   20   0   13.1g   1.4g 999.0m S  41.2   2.2   2:07.83 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  35.3   2.3   2:08.52 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  76.5   2.3   2:09.24 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  76.5   2.3   2:09.87 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  76.5   2.3   2:10.60 db_bench
 894070 zhining   20   0   13.1g   1.4g 983.0m S  47.1   2.2   2:11.34 db_bench
 894070 zhining   20   0   13.1g   1.2g 846376 S  82.4   2.0   2:12.14 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  41.2   2.3   2:12.75 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  70.6   2.3   2:13.38 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  41.2   2.3   2:14.00 db_bench
 894070 zhining   20   0   13.1g   1.2g 846376 S  41.2   2.0   2:14.81 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  64.7   2.3   2:15.45 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  76.5   2.3   2:16.04 db_bench
 894070 zhining   20   0   13.1g   1.4g   1.0g S  58.8   2.3   2:16.64 db_bench
 894070 zhining   20   0   14.2g   2.4g   2.0g S 111.1   3.9   2:19.83 db_bench
 894070 zhining   20   0   14.2g   3.4g   3.0g S  52.9   5.5   2:23.26 db_bench
 894070 zhining   20   0   14.4g   3.6g   3.1g S 382.4   5.7   2:27.75 db_bench
 894070 zhining   20   0   14.2g   3.4g   3.0g S  17.6   5.5   2:28.68 db_bench
 894070 zhining   20   0   14.2g   3.6g   3.1g S   0.0   5.7   2:29.41 db_bench
 894070 zhining   20   0   14.2g   3.6g   3.1g S 272.2   5.7   2:31.80 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 112.5   5.5   2:34.08 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 133.3   5.5   2:35.18 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 135.3   5.5   2:36.86 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 135.3   5.5   2:38.52 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 141.2   5.5   2:40.10 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 141.2   5.5   2:41.73 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S  82.4   5.5   2:43.27 db_bench
 894070 zhining   20   0   14.0g   3.4g   2.9g S 200.0   5.4   2:44.53 db_bench
 894070 zhining   20   0   14.1g   3.4g   3.0g S 211.8   5.5   2:46.99 db_bench
 894070 zhining   20   0   14.1g   3.3g   2.9g S  52.9   5.3   2:48.56 db_bench
 894070 zhining   20   0   14.1g   3.6g   3.2g S   5.9   5.8   2:49.06 db_bench
 894070 zhining   20   0   14.1g   3.6g   3.2g S 205.9   5.8   2:51.16 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 211.8   5.4   2:53.60 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  41.2   5.4   2:54.64 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  94.1   5.4   2:55.62 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  94.1   5.4   2:56.75 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 100.0   5.4   2:57.88 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   2:59.05 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  94.1   5.4   3:00.25 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  94.4   5.4   3:01.47 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   3:02.67 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   3:03.83 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   3:05.05 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   3:06.24 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   3:07.45 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 105.9   5.4   3:08.61 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  94.4   5.4   3:09.25 db_bench
 894070 zhining   20   0   13.9g   3.3g   2.9g S 211.8   5.4   3:11.73 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  11.8   5.4   3:13.46 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 164.7   5.4   3:14.75 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 117.6   5.4   3:16.03 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 111.8   5.4   3:17.34 db_bench
 894070 zhining   20   0   13.5g   2.8g   2.3g S 341.2   4.4   3:19.02 db_bench
 894070 zhining   20   0   13.7g   3.1g   2.7g S  76.5   5.0   3:22.11 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 237.5   5.4   3:25.42 db_bench
 894070 zhining   20   0   13.9g   3.1g   2.7g S 106.2   5.0   3:27.22 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S   5.9   5.3   3:28.17 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  94.1   4.9   3:30.06 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  82.4   4.9   3:30.66 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  70.6   4.9   3:31.70 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 300.0   4.9   3:33.00 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 223.5   4.9   3:35.39 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  82.4   4.9   3:36.06 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  82.4   4.9   3:37.07 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  88.2   4.9   3:38.10 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  77.8   4.9   3:39.12 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  82.4   4.9   3:40.14 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  88.2   4.9   3:41.16 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  70.6   4.9   3:42.14 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 182.4   4.9   3:43.68 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  47.1   4.9   3:44.89 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  47.1   4.9   3:45.28 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  23.5   4.9   3:45.66 db_bench
 894070 zhining   20   0   13.6g   2.8g   2.4g S  27.8   4.5   3:46.12 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  29.4   4.9   3:46.57 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  41.2   4.9   3:46.97 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  47.1   4.9   3:47.34 db_bench
 894070 zhining   20   0   13.6g   2.9g   2.5g S  11.8   4.7   3:47.75 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  29.4   4.9   3:48.19 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  41.2   4.9   3:48.57 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  41.2   4.9   3:48.93 db_bench
 894070 zhining   20   0   13.6g   3.0g   2.6g S  11.8   4.9   3:49.30 db_bench
 894070 zhining   20   0   13.6g   2.8g   2.4g S  27.8   4.6   3:49.72 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  41.2   4.9   3:50.13 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  23.5   4.9   3:50.45 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  17.6   4.9   3:50.61 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 205.9   4.9   3:52.14 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 194.1   4.9   3:54.67 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 141.2   4.9   3:57.05 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  88.2   4.9   3:58.64 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 111.8   4.9   3:59.95 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 111.8   4.9   4:01.18 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 111.1   4.9   4:02.51 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 105.9   4.9   4:03.75 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  94.1   4.9   4:04.96 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 105.9   4.9   4:06.23 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 105.9   4.9   4:07.45 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 111.8   4.9   4:08.67 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 111.8   4.9   4:09.85 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S  76.5   4.9   4:11.06 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 105.9   4.9   4:12.32 db_bench
 894070 zhining   20   0   13.7g   3.0g   2.5g S 483.3   4.7   4:14.50 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  61.1   5.2   4:17.40 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 123.5   5.4   4:21.21 db_bench
 894070 zhining   20   0   14.1g   3.6g   3.1g S 235.3   5.7   4:24.16 db_bench
 894070 zhining   20   0   14.1g   3.6g   3.1g S  94.1   5.7   4:25.35 db_bench
 894070 zhining   20   0   13.7g   3.0g   2.5g S 144.4   4.8   4:27.00 db_bench
 894070 zhining   20   0   13.7g   3.0g   2.5g S 335.3   4.8   4:29.85 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  41.2   5.5   4:32.22 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  58.8   5.5   4:34.91 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 247.1   5.5   4:37.41 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 225.0   5.5   4:39.98 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  64.7   5.5   4:40.65 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  47.1   5.5   4:41.21 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S  44.4   5.5   4:41.78 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S 223.5   5.2   4:43.53 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   4:45.03 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S 150.0   5.2   4:46.44 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S 152.9   5.2   4:48.26 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  82.4   5.2   4:49.92 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S 176.5   5.2   4:51.83 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S 158.8   5.2   4:53.84 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  88.2   5.2   4:55.46 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  94.4   5.2   4:57.01 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  88.2   5.2   4:58.33 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  52.9   5.2   4:59.14 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  76.5   5.2   4:59.99 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:00.85 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  76.5   5.2   5:01.68 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:02.53 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:03.38 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  64.7   5.2   5:04.21 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:05.08 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  58.8   5.2   5:05.92 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:06.78 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:07.66 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  76.5   5.2   5:08.51 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S  70.6   5.2   5:09.35 db_bench
 894070 zhining   20   0   13.2g   2.7g   2.2g S 261.1   4.3   5:10.54 db_bench
 894070 zhining   20   0   13.5g   3.1g   2.6g S 205.9   4.9   5:14.15 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 350.0   4.9   5:17.15 db_bench
 894070 zhining   20   0   13.6g   3.1g   2.6g S 341.2   5.0   5:20.17 db_bench
 894070 zhining   20   0   13.9g   3.4g   2.9g S 100.0   5.5   5:23.40 db_bench
 894070 zhining   20   0   14.2g   3.3g   2.8g S 123.5   5.3   5:25.14 db_bench
 894070 zhining   20   0   14.2g   3.2g   2.7g S 144.4   5.1   5:26.00 db_bench
 894070 zhining   20   0   14.3g   3.8g   3.3g S  29.4   6.2   5:29.33 db_bench
 894070 zhining   20   0   14.3g   3.8g   3.3g S  17.6   6.2   5:29.48 db_bench
 894070 zhining   20   0   14.4g   3.7g   3.2g S  41.2   6.0   5:30.30 db_bench
 894070 zhining   20   0   14.4g   3.9g   3.4g S 229.4   6.2   5:32.90 db_bench
 894070 zhining   20   0   14.2g   3.5g   3.0g S 200.0   5.6   5:34.42 db_bench
 894070 zhining   20   0   14.2g   3.7g   3.2g S 150.0   6.0   5:36.68 db_bench
 894070 zhining   20   0   13.8g   3.3g   2.8g S 276.5   5.3   5:39.36 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S 229.4   5.7   5:41.44 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S   5.9   5.7   5:42.55 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S 105.9   5.7   5:43.84 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S 123.5   5.7   5:45.38 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S 164.7   5.7   5:47.39 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S 127.8   5.7   5:48.91 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:50.24 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:51.03 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  70.6   5.7   5:51.84 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  66.7   5.7   5:52.66 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:53.46 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  70.6   5.7   5:54.28 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:55.19 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:55.92 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:56.67 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   5:57.42 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  58.8   5.7   5:58.15 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  61.1   5.7   5:58.93 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  70.6   5.7   5:59.77 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  64.7   5.7   6:00.57 db_bench
 894070 zhining   20   0   14.0g   3.5g   3.0g S  55.6   5.7   6:01.33 db_bench
